#Gene_ID	#KEGG_Pathway
TRINITY_DN43408_c0_g1	ko00480"Glutathione_metabolism",ko00980"Metabolism_of_xenobiotics_by_cytochrome_P450",ko00982"Drug_metabolism_-_cytochrome_P450",ko00983"Drug_metabolism_-_other_enzymes",ko01100"Metabolic_pathways",ko01524"Platinum_drug_resistance",ko04212"Longevity_regulating_pathway_-_worm",ko05200"Pathways_in_cancer",ko05204"Chemical_carcinogenesis",ko05225"Hepatocellular_carcinoma",ko05418"Fluid_shear_stress_and_atherosclerosis"
TRINITY_DN43410_c0_g1	ko03420"Nucleotide_excision_repair",ko04120"Ubiquitin_mediated_proteolysis",ko05170"Human_immunodeficiency_virus_1_infection",ko04120"Ubiquitin_mediated_proteolysis",ko04340"Hedgehog_signaling_pathway",ko04341"Hedgehog_signaling_pathway_-_fly"
TRINITY_DN43412_c0_g2	ko04140"Autophagy_-_animal",ko04144"Endocytosis",ko04152"AMPK_signaling_pathway",ko04530"Tight_junction",ko04972"Pancreatic_secretion"
TRINITY_DN43426_c1_g1	ko03040"Spliceosome"
TRINITY_DN43430_c0_g1	ko00330"Arginine_and_proline_metabolism",ko00410"beta-Alanine_metabolism",ko01100"Metabolic_pathways"
TRINITY_DN43432_c1_g1	ko03020"RNA_polymerase",ko05016"Huntington_disease"
TRINITY_DN43444_c0_g1	ko04152"AMPK_signaling_pathway",ko04921"Oxytocin_signaling_pathway"
TRINITY_DN43445_c0_g1	ko04141"Protein_processing_in_endoplasmic_reticulum"
TRINITY_DN43450_c0_g1	ko00521"Streptomycin_biosynthesis",ko00562"Inositol_phosphate_metabolism",ko01100"Metabolic_pathways",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics"
TRINITY_DN43455_c0_g1	ko01524"Platinum_drug_resistance",ko03430"Mismatch_repair",ko05200"Pathways_in_cancer",ko05210"Colorectal_cancer"
TRINITY_DN43455_c0_g2	ko01524"Platinum_drug_resistance",ko03430"Mismatch_repair",ko05200"Pathways_in_cancer",ko05210"Colorectal_cancer"
TRINITY_DN43455_c0_g3	ko01524"Platinum_drug_resistance",ko03430"Mismatch_repair",ko05200"Pathways_in_cancer",ko05210"Colorectal_cancer"
TRINITY_DN43459_c0_g1	ko04014"Ras_signaling_pathway",ko04144"Endocytosis",ko04145"Phagosome",ko04962"Vasopressin-regulated_water_reabsorption",ko05146"Amoebiasis",ko05152"Tuberculosis"
TRINITY_DN43465_c0_g1	ko01523"Antifolate_resistance",ko02010"ABC_transporters",ko04071"Sphingolipid_signaling_pathway",ko04977"Vitamin_digestion_and_absorption",ko05206"MicroRNAs_in_cancer"
TRINITY_DN43466_c0_g1	ko00860"Porphyrin_and_chlorophyll_metabolism",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites"
TRINITY_DN43468_c0_g1	ko01522"Endocrine_resistance",ko04657"IL-17_signaling_pathway",ko04668"TNF_signaling_pathway",ko04670"Leukocyte_transendothelial_migration",ko04915"Estrogen_signaling_pathway",ko04926"Relaxin_signaling_pathway",ko05161"Hepatitis_B",ko05200"Pathways_in_cancer",ko05202"Transcriptional_misregulation_in_cancer",ko05205"Proteoglycans_in_cancer",ko05206"MicroRNAs_in_cancer",ko05215"Prostate_cancer",ko05219"Bladder_cancer",ko05418"Fluid_shear_stress_and_atherosclerosis",ko04138"Autophagy_-_yeast"
TRINITY_DN43473_c0_g1	ko04210"Apoptosis",ko04622"RIG-I-like_receptor_signaling_pathway",ko04668"TNF_signaling_pathway",ko05152"Tuberculosis",ko05161"Hepatitis_B"
TRINITY_DN43476_c0_g1	ko04010"MAPK_signaling_pathway",ko04014"Ras_signaling_pathway",ko04015"Rap1_signaling_pathway",ko04024"cAMP_signaling_pathway",ko04062"Chemokine_signaling_pathway",ko04510"Focal_adhesion",ko04611"Platelet_activation",ko04670"Leukocyte_transendothelial_migration",ko04720"Long-term_potentiation",ko04722"Neurotrophin_signaling_pathway",ko04934"Cushing_syndrome",ko04972"Pancreatic_secretion",ko05211"Renal_cell_carcinoma"
TRINITY_DN43482_c0_g1	ko00981"Insect_hormone_biosynthesis",ko04212"Longevity_regulating_pathway_-_worm"
TRINITY_DN43486_c0_g1	ko03008"Ribosome_biogenesis_in_eukaryotes"
TRINITY_DN43487_c0_g1	ko04614"Renin-angiotensin_system",ko05143"African_trypanosomiasis"
TRINITY_DN43500_c0_g1	ko04014"Ras_signaling_pathway",ko04015"Rap1_signaling_pathway",ko04016"MAPK_signaling_pathway_-_plant",ko04020"Calcium_signaling_pathway",ko04022"cGMP-PKG_signaling_pathway",ko04024"cAMP_signaling_pathway",ko04070"Phosphatidylinositol_signaling_system",ko04114"Oocyte_meiosis",ko04218"Cellular_senescence",ko04261"Adrenergic_signaling_in_cardiomyocytes",ko04270"Vascular_smooth_muscle_contraction",ko04371"Apelin_signaling_pathway",ko04625"C-type_lectin_receptor_signaling_pathway",ko04626"Plant-pathogen_interaction",ko04713"Circadian_entrainment",ko04720"Long-term_potentiation",ko04722"Neurotrophin_signaling_pathway",ko04728"Dopaminergic_synapse",ko04740"Olfactory_transduction",ko04744"Phototransduction",ko04745"Phototransduction_-_fly",ko04750"Inflammatory_mediator_regulation_of_TRP_channels",ko04910"Insulin_signaling_pathway",ko04912"GnRH_signaling_pathway",ko04915"Estrogen_signaling_pathway",ko04916"Melanogenesis",ko04921"Oxytocin_signaling_pathway",ko04922"Glucagon_signaling_pathway",ko04924"Renin_secretion",ko04925"Aldosterone_synthesis_and_secretion",ko04970"Salivary_secretion",ko04971"Gastric_acid_secretion",ko05010"Alzheimer_disease",ko05031"Amphetamine_addiction",ko05034"Alcoholism",ko05133"Pertussis",ko05152"Tuberculosis",ko05163"Human_cytomegalovirus_infection",ko05167"Kaposi_sarcoma-associated_herpesvirus_infection",ko05170"Human_immunodeficiency_virus_1_infection",ko05200"Pathways_in_cancer",ko05214"Glioma",ko05418"Fluid_shear_stress_and_atherosclerosis"
TRINITY_DN43502_c0_g2	ko05205"Proteoglycans_in_cancer",ko05206"MicroRNAs_in_cancer"
TRINITY_DN43505_c0_g1	ko04144"Endocytosis",ko04217"Necroptosis"
TRINITY_DN43506_c0_g1	ko00562"Inositol_phosphate_metabolism",ko00564"Glycerophospholipid_metabolism",ko01100"Metabolic_pathways",ko04070"Phosphatidylinositol_signaling_system",ko04141"Protein_processing_in_endoplasmic_reticulum",ko05164"Influenza_A"
TRINITY_DN43507_c0_g2	ko04140"Autophagy_-_animal",ko05130"Pathogenic_Escherichia_coli_infection",ko05134"Legionellosis"
TRINITY_DN43514_c0_g1	ko00561"Glycerolipid_metabolism",ko00564"Glycerophospholipid_metabolism",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko04070"Phosphatidylinositol_signaling_system",ko04072"Phospholipase_D_signaling_pathway",ko04361"Axon_regeneration",ko05231"Choline_metabolism_in_cancer"
TRINITY_DN43517_c0_g1	ko00130"Ubiquinone_and_other_terpenoid-quinone_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites"
TRINITY_DN43531_c1_g1	ko04110"Cell_cycle",ko04111"Cell_cycle_-_yeast",ko04114"Oocyte_meiosis",ko04120"Ubiquitin_mediated_proteolysis",ko04141"Protein_processing_in_endoplasmic_reticulum",ko04310"Wnt_signaling_pathway",ko04341"Hedgehog_signaling_pathway_-_fly",ko04350"TGF-beta_signaling_pathway",ko04710"Circadian_rhythm",ko05170"Human_immunodeficiency_virus_1_infection",ko05200"Pathways_in_cancer"
TRINITY_DN43531_c2_g1	ko05034"Alcoholism"
TRINITY_DN43531_c3_g1	ko04110"Cell_cycle",ko04111"Cell_cycle_-_yeast",ko04114"Oocyte_meiosis",ko04120"Ubiquitin_mediated_proteolysis",ko04141"Protein_processing_in_endoplasmic_reticulum",ko04310"Wnt_signaling_pathway",ko04341"Hedgehog_signaling_pathway_-_fly",ko04350"TGF-beta_signaling_pathway",ko04710"Circadian_rhythm",ko05170"Human_immunodeficiency_virus_1_infection",ko05200"Pathways_in_cancer"
TRINITY_DN43535_c0_g1	ko00564"Glycerophospholipid_metabolism",ko01110"Biosynthesis_of_secondary_metabolites",ko00564"Glycerophospholipid_metabolism",ko01110"Biosynthesis_of_secondary_metabolites",ko04011"MAPK_signaling_pathway_-_yeast"
TRINITY_DN43535_c0_g2	ko00564"Glycerophospholipid_metabolism",ko01110"Biosynthesis_of_secondary_metabolites",ko04011"MAPK_signaling_pathway_-_yeast"
TRINITY_DN4354_c0_g1	ko03050"Proteasome",ko05169"Epstein-Barr_virus_infection"
TRINITY_DN43544_c1_g1	ko05168"Herpes_simplex_virus_1_infection"
TRINITY_DN43547_c0_g1	ko03030"DNA_replication"
TRINITY_DN43547_c1_g1	ko03030"DNA_replication"
TRINITY_DN43550_c0_g1	ko00010"Glycolysis_/_Gluconeogenesis",ko00053"Ascorbate_and_aldarate_metabolism",ko00071"Fatty_acid_degradation",ko00280"Valine,_leucine_and_isoleucine_degradation",ko00310"Lysine_degradation",ko00330"Arginine_and_proline_metabolism",ko00340"Histidine_metabolism",ko00380"Tryptophan_metabolism",ko00410"beta-Alanine_metabolism",ko00561"Glycerolipid_metabolism",ko00620"Pyruvate_metabolism",ko00625"Chloroalkane_and_chloroalkene_degradation",ko00903"Limonene_and_pinene_degradation",ko00981"Insect_hormone_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko00010"Glycolysis_/_Gluconeogenesis",ko00340"Histidine_metabolism",ko00350"Tyrosine_metabolism",ko00360"Phenylalanine_metabolism",ko00410"beta-Alanine_metabolism",ko00980"Metabolism_of_xenobiotics_by_cytochrome_P450",ko00982"Drug_metabolism_-_cytochrome_P450",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko05204"Chemical_carcinogenesis"
TRINITY_DN43555_c0_g1	ko00910"Nitrogen_metabolism",ko01100"Metabolic_pathways",ko01120"Microbial_metabolism_in_diverse_environments"
TRINITY_DN43556_c0_g1	ko00061"Fatty_acid_biosynthesis",ko00071"Fatty_acid_degradation",ko01100"Metabolic_pathways",ko01212"Fatty_acid_metabolism",ko02024"Quorum_sensing",ko03320"PPAR_signaling_pathway",ko04146"Peroxisome",ko04216"Ferroptosis",ko04714"Thermogenesis",ko04920"Adipocytokine_signaling_pathway"
TRINITY_DN43558_c0_g1	ko00520"Amino_sugar_and_nucleotide_sugar_metabolism",ko01100"Metabolic_pathways"
TRINITY_DN43560_c0_g1	ko00940"Phenylpropanoid_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites"
TRINITY_DN43565_c0_g1	ko04144"Endocytosis"
TRINITY_DN43583_c0_g1	ko03008"Ribosome_biogenesis_in_eukaryotes"
TRINITY_DN43585_c0_g1	ko03440"Homologous_recombination",ko03460"Fanconi_anemia_pathway"
TRINITY_DN43587_c0_g1	ko04626"Plant-pathogen_interaction",ko05145"Toxoplasmosis"
TRINITY_DN43588_c0_g1	ko00240"Pyrimidine_metabolism",ko01100"Metabolic_pathways"
TRINITY_DN43599_c0_g1	ko04144"Endocytosis"
TRINITY_DN43600_c0_g1	ko00061"Fatty_acid_biosynthesis",ko00333"Prodigiosin_biosynthesis",ko00780"Biotin_metabolism",ko01100"Metabolic_pathways",ko01130"Biosynthesis_of_antibiotics",ko01212"Fatty_acid_metabolism"
TRINITY_DN43605_c1_g1	ko05034"Alcoholism",ko05203"Viral_carcinogenesis"
TRINITY_DN43607_c0_g1	ko00310"Lysine_degradation",ko01100"Metabolic_pathways"
TRINITY_DN43609_c0_g1	ko04013"MAPK_signaling_pathway_-_fly",ko04120"Ubiquitin_mediated_proteolysis",ko04141"Protein_processing_in_endoplasmic_reticulum",ko04624"Toll_and_Imd_signaling_pathway",ko05131"Shigellosis"
TRINITY_DN43610_c0_g1	ko00071"Fatty_acid_degradation",ko00310"Lysine_degradation",ko00362"Benzoate_degradation",ko00380"Tryptophan_metabolism",ko01100"Metabolic_pathways",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics"
TRINITY_DN43611_c0_g1	ko05016"Huntington_disease"
TRINITY_DN43617_c0_g1	ko04150"mTOR_signaling_pathway"
TRINITY_DN43619_c0_g1	ko00860"Porphyrin_and_chlorophyll_metabolism"
TRINITY_DN43632_c1_g1	ko03008"Ribosome_biogenesis_in_eukaryotes",ko03013"RNA_transport"
TRINITY_DN43636_c0_g1	ko00531"Glycosaminoglycan_degradation",ko01100"Metabolic_pathways",ko04142"Lysosome"
TRINITY_DN43639_c0_g1	ko03040"Spliceosome"
TRINITY_DN43643_c0_g1	ko04141"Protein_processing_in_endoplasmic_reticulum"
TRINITY_DN43646_c0_g1	ko03010"Ribosome"
TRINITY_DN43650_c0_g1	ko00500"Starch_and_sucrose_metabolism",ko01100"Metabolic_pathways"
TRINITY_DN43652_c0_g1	ko00561"Glycerolipid_metabolism",ko01100"Metabolic_pathways",ko00561"Glycerolipid_metabolism",ko04975"Fat_digestion_and_absorption"
TRINITY_DN43654_c0_g1	ko04120"Ubiquitin_mediated_proteolysis",ko04624"Toll_and_Imd_signaling_pathway"
TRINITY_DN43661_c0_g1	ko04744"Phototransduction"
TRINITY_DN43662_c1_g1	ko04218"Cellular_senescence"
TRINITY_DN43665_c0_g1	ko04144"Endocytosis"
TRINITY_DN43671_c0_g1	ko00980"Metabolism_of_xenobiotics_by_cytochrome_P450"
TRINITY_DN43681_c1_g1	ko03010"Ribosome"
TRINITY_DN43687_c0_g1	ko00980"Metabolism_of_xenobiotics_by_cytochrome_P450",ko04976"Bile_secretion",ko05204"Chemical_carcinogenesis"
TRINITY_DN43692_c0_g1	ko01523"Antifolate_resistance",ko04010"MAPK_signaling_pathway",ko04014"Ras_signaling_pathway",ko04024"cAMP_signaling_pathway",ko04062"Chemokine_signaling_pathway",ko04064"NF-kappa_B_signaling_pathway",ko04066"HIF-1_signaling_pathway",ko04071"Sphingolipid_signaling_pathway",ko04151"PI3K-Akt_signaling_pathway",ko04210"Apoptosis",ko04211"Longevity_regulating_pathway",ko04218"Cellular_senescence",ko04380"Osteoclast_differentiation",ko04620"Toll-like_receptor_signaling_pathway",ko04621"NOD-like_receptor_signaling_pathway",ko04622"RIG-I-like_receptor_signaling_pathway",ko04623"Cytosolic_DNA-sensing_pathway",ko04624"Toll_and_Imd_signaling_pathway",ko04625"C-type_lectin_receptor_signaling_pathway",ko04657"IL-17_signaling_pathway",ko04658"Th1_and_Th2_cell_differentiation",ko04659"Th17_cell_differentiation",ko04660"T_cell_receptor_signaling_pathway",ko04662"B_cell_receptor_signaling_pathway",ko04668"TNF_signaling_pathway",ko04722"Neurotrophin_signaling_pathway",ko04917"Prolactin_signaling_pathway",ko04920"Adipocytokine_signaling_pathway",ko04926"Relaxin_signaling_pathway",ko04931"Insulin_resistance",ko04932"Non-alcoholic_fatty_liver_disease_(NAFLD)",ko04933"AGE-RAGE_signaling_pathway_in_diabetic_complications",ko05030"Cocaine_addiction",ko05120"Epithelial_cell_signaling_in_Helicobacter_pylori_infection",ko05130"Pathogenic_Escherichia_coli_infection",ko05131"Shigellosis",ko05132"Salmonella_infection",ko05133"Pertussis",ko05134"Legionellosis",ko05135"Yersinia_infection",ko05140"Leishmaniasis",ko05142"Chagas_disease_(American_trypanosomiasis)",ko05145"Toxoplasmosis",ko05146"Amoebiasis",ko05152"Tuberculosis",ko05160"Hepatitis_C",ko05161"Hepatitis_B",ko05162"Measles",ko05163"Human_cytomegalovirus_infection",ko05164"Influenza_A",ko05165"Human_papillomavirus_infection",ko05166"Human_T-cell_leukemia_virus_1_infection",ko05167"Kaposi_sarcoma-associated_herpesvirus_infection",ko05168"Herpes_simplex_virus_1_infection",ko05169"Epstein-Barr_virus_infection",ko05170"Human_immunodeficiency_virus_1_infection",ko05200"Pathways_in_cancer",ko05202"Transcriptional_misregulation_in_cancer",ko05203"Viral_carcinogenesis",ko05206"MicroRNAs_in_cancer",ko05212"Pancreatic_cancer",ko05215"Prostate_cancer",ko05220"Chronic_myeloid_leukemia",ko05221"Acute_myeloid_leukemia",ko05222"Small_cell_lung_cancer",ko05235"PD-L1_expression_and_PD-1_checkpoint_pathway_in_cancer",ko05321"Inflammatory_bowel_disease_(IBD)",ko05418"Fluid_shear_stress_and_atherosclerosis"
TRINITY_DN43698_c0_g1	ko03015"mRNA_surveillance_pathway"
TRINITY_DN43700_c1_g1	ko00250"Alanine,_aspartate_and_glutamate_metabolism",ko01100"Metabolic_pathways",ko03008"Ribosome_biogenesis_in_eukaryotes"
TRINITY_DN43703_c0_g1	ko00900"Terpenoid_backbone_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01130"Biosynthesis_of_antibiotics"
TRINITY_DN43704_c0_g1	ko00260"Glycine,_serine_and_threonine_metabolism",ko01100"Metabolic_pathways"
TRINITY_DN43718_c0_g1	ko04120"Ubiquitin_mediated_proteolysis",ko04624"Toll_and_Imd_signaling_pathway"
TRINITY_DN43721_c0_g1	ko05034"Alcoholism",ko05202"Transcriptional_misregulation_in_cancer",ko05322"Systemic_lupus_erythematosus"
TRINITY_DN43726_c0_g1	ko03050"Proteasome",ko04140"Autophagy_-_animal"
TRINITY_DN43728_c0_g1	ko03008"Ribosome_biogenesis_in_eukaryotes"
TRINITY_DN4373_c0_g1	ko02010"ABC_transporters"
TRINITY_DN43734_c0_g1	ko04144"Endocytosis",ko04217"Necroptosis"
TRINITY_DN43737_c0_g1	ko04626"Plant-pathogen_interaction",ko05145"Toxoplasmosis"
TRINITY_DN43737_c2_g1	ko04626"Plant-pathogen_interaction",ko05145"Toxoplasmosis"
TRINITY_DN43739_c0_g1	ko03010"Ribosome"
TRINITY_DN4374_c0_g1	ko03420"Nucleotide_excision_repair",ko04120"Ubiquitin_mediated_proteolysis",ko05161"Hepatitis_B",ko05170"Human_immunodeficiency_virus_1_infection",ko05203"Viral_carcinogenesis"
TRINITY_DN43741_c0_g1	ko00040"Pentose_and_glucuronate_interconversions",ko01100"Metabolic_pathways"
TRINITY_DN43751_c0_g1	ko04310"Wnt_signaling_pathway"
TRINITY_DN43753_c0_g2	ko04144"Endocytosis"
TRINITY_DN43758_c0_g1	ko04360"Axon_guidance"
TRINITY_DN43759_c0_g1	ko03050"Proteasome",ko05169"Epstein-Barr_virus_infection"
TRINITY_DN43766_c1_g1	ko04120"Ubiquitin_mediated_proteolysis"
TRINITY_DN43769_c0_g1	ko00562"Inositol_phosphate_metabolism",ko01100"Metabolic_pathways",ko04070"Phosphatidylinositol_signaling_system",ko04662"B_cell_receptor_signaling_pathway",ko04666"Fc_gamma_R-mediated_phagocytosis",ko04910"Insulin_signaling_pathway"
TRINITY_DN43772_c0_g3	ko04310"Wnt_signaling_pathway"
TRINITY_DN43779_c0_g2	ko03010"Ribosome"
TRINITY_DN43785_c0_g1	ko00030"Pentose_phosphate_pathway",ko00710"Carbon_fixation_in_photosynthetic_organisms",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko01200"Carbon_metabolism",ko01230"Biosynthesis_of_amino_acids"
TRINITY_DN43786_c0_g1	ko04721"Synaptic_vesicle_cycle",ko04723"Retrograde_endocannabinoid_signaling",ko04727"GABAergic_synapse",ko05032"Morphine_addiction",ko05033"Nicotine_addiction"
TRINITY_DN43792_c0_g1	ko00071"Fatty_acid_degradation",ko00072"Synthesis_and_degradation_of_ketone_bodies",ko00280"Valine,_leucine_and_isoleucine_degradation",ko00310"Lysine_degradation",ko00362"Benzoate_degradation",ko00380"Tryptophan_metabolism",ko00620"Pyruvate_metabolism",ko00630"Glyoxylate_and_dicarboxylate_metabolism",ko00640"Propanoate_metabolism",ko00650"Butanoate_metabolism",ko00720"Carbon_fixation_pathways_in_prokaryotes",ko00900"Terpenoid_backbone_biosynthesis",ko01100"Metabolic_pathways",ko01110"Biosynthesis_of_secondary_metabolites",ko01120"Microbial_metabolism_in_diverse_environments",ko01130"Biosynthesis_of_antibiotics",ko01200"Carbon_metabolism",ko01212"Fatty_acid_metabolism",ko02020"Two-component_system"
TRINITY_DN43798_c1_g1	ko00230"Purine_metabolism",ko00240"Pyrimidine_metabolism",ko01100"Metabolic_pathways",ko00230"Purine_metabolism",ko00240"Pyrimidine_metabolism",ko01100"Metabolic_pathways",ko04142"Lysosome"
TRINITY_DN43799_c1_g1	ko04380"Osteoclast_differentiation",ko04933"AGE-RAGE_signaling_pathway_in_diabetic_complications",ko05418"Fluid_shear_stress_and_atherosclerosis"
TRINITY_DN4380_c0_g1	ko03010"Ribosome"
TRINITY_DN43800_c0_g1	ko01522"Endocrine_resistance",ko04010"MAPK_signaling_pathway",ko04014"Ras_signaling_pathway",ko04020"Calcium_signaling_pathway",ko04024"cAMP_signaling_pathway",ko04062"Chemokine_signaling_pathway",ko04113"Meiosis_-_yeast",ko04114"Oocyte_meiosis",ko04138"Autophagy_-_yeast",ko04140"Autophagy_-_animal",ko04211"Longevity_regulating_pathway",ko04213"Longevity_regulating_pathway_-_multiple_species",ko04261"Adrenergic_signaling_in_cardiomyocytes",ko04270"Vascular_smooth_muscle_contraction",ko04310"Wnt_signaling_pathway",ko04340"Hedgehog_signaling_pathway",ko04341"Hedgehog_signaling_pathway_-_fly",ko04361"Axon_regeneration",ko04371"Apelin_signaling_pathway",ko04530"Tight_junction",ko04540"Gap_junction",ko04611"Platelet_activation",ko04713"Circadian_entrainment",ko04714"Thermogenesis",ko04720"Long-term_potentiation",ko04723"Retrograde_endocannabinoid_signaling",ko04724"Glutamatergic_synapse",ko04725"Cholinergic_synapse",ko04726"Serotonergic_synapse",ko04727"GABAergic_synapse",ko04728"Dopaminergic_synapse",ko04740"Olfactory_transduction",ko04742"Taste_transduction",ko04750"Inflammatory_mediator_regulation_of_TRP_channels",ko04910"Insulin_signaling_pathway",ko04911"Insulin_secretion",ko04912"GnRH_signaling_pathway",ko04913"Ovarian_steroidogenesis",ko04914"Progesterone-mediated_oocyte_maturation",ko04915"Estrogen_signaling_pathway",ko04916"Melanogenesis",ko04918"Thyroid_hormone_synthesis",ko04919"Thyroid_hormone_signaling_pathway",ko04921"Oxytocin_signaling_pathway",ko04922"Glucagon_signaling_pathway",ko04923"Regulation_of_lipolysis_in_adipocytes",ko04924"Renin_secretion",ko04925"Aldosterone_synthesis_and_secretion",ko04926"Relaxin_signaling_pathway",ko04927"Cortisol_synthesis_and_secretion",ko04928"Parathyroid_hormone_synthesis,_secretion_and_action",ko04934"Cushing_syndrome",ko04935"Growth_hormone_synthesis,_secretion_and_action",ko04961"Endocrine_and_other_factor-regulated_calcium_reabsorption",ko04962"Vasopressin-regulated_water_reabsorption",ko04970"Salivary_secretion",ko04971"Gastric_acid_secretion",ko04976"Bile_secretion",ko05012"Parkinson_disease",ko05020"Prion_diseases",ko05030"Cocaine_addiction",ko05031"Amphetamine_addiction",ko05032"Morphine_addiction",ko05034"Alcoholism",ko05110"Vibrio_cholerae_infection",ko05146"Amoebiasis",ko05163"Human_cytomegalovirus_infection",ko05165"Human_papillomavirus_infection",ko05166"Human_T-cell_leukemia_virus_1_infection",ko05200"Pathways_in_cancer",ko05203"Viral_carcinogenesis",ko05205"Proteoglycans_in_cancer",ko05414"Dilated_cardiomyopathy_(DCM)"
